ENST00000373606	ENST00000395496	ENST00000380265	ENST00000636319	ENST00000374176	ENST00000514815	ENST00000490311	ENST00000484279	ENST00000472481	ENST00000294256	ENST00000591595	ENST00000647841	ENST00000558197	ENST00000298428	ENST00000452421	ENST00000399850	ENST00000463634	ENST00000381724	ENST00000650479	ENST00000566718	ENST00000392717	ENST00000379158	ENST00000379446	ENST00000359595	ENST00000570209	ENST00000221957	ENST00000620739	ENST00000358502	ENST00000262746	ENST00000611869	ENST00000298317	ENST00000445177	ENST00000383374	ENST00000297183	ENST00000368720	ENST00000325542	ENST00000442664	ENST00000645860	ENST00000434009	ENST00000392564	ENST00000269122	ENST00000579456	ENST00000373064	ENST00000285896	ENST00000360526	ENST00000427180	ENST00000564468	ENST00000401030	ENST00000409224	ENST00000591566	ENST00000357375	ENST00000519295	ENST00000611977	ENST00000343137	ENST00000553289	ENST00000480319	ENST00000486777	ENST00000619682	ENST00000649814	ENST00000425184	ENST00000624234	ENST00000431350	ENST00000239007	ENST00000596378	ENST00000554367	ENST00000468234	ENST00000530271	ENST00000346178	ENST00000543926	ENST00000613865	ENST00000533927	ENST00000446033	ENST00000549518	ENST00000473243	ENST00000541639	ENST00000532317	ENST00000529982	ENST00000483001	ENST00000529713	ENST00000399928	ENST00000531904	ENST00000252951	ENST00000507126	ENST00000329908	ENST00000521086	ENST00000320865	ENST00000356708	ENST00000494302	ENST00000461564	ENST00000343106	ENST00000514062	ENST00000640391	ENST00000489671	ENST00000453515	ENST00000356891	ENST00000377685	ENST00000429892	ENST00000511980	ENST00000362698	ENST00000391141	ENST00000481445	ENST00000293842	Class	ID
1.2888162031380100	-1.8825102263495000	1.6210934076569400	2.5727348857574300	1.8088596404513400	-1.2339996977722600	1.4236937895466300	0.2567280520644520	1.6915371029984200	1.3769574892874700	-1.7942858451697600	1.4236937895466300	-1.4871128563247700	-4.3547831135111200	-1.7942858451697600	1.6761775094361500	1.2269139940623600	-3.5893562914615800	2.0121542561273800	-1.6325394873574000	-0.8760499142911910	-1.1770984718013100	0.0812619984372562	-3.0919016028376200	-2.1850619758835600	1.0945221437997800	-0.0659351183824767	-3.9218916576391500	0.1716609887316040	1.1060308355576500	1.7067348924070500	0.1043983046084040	0.7865584749975340	0.5373546227180590	-1.4871128563247700	-1.0696161246844700	1.6838777467810800	1.4144668675010600	0.0577486028935895	0.4315606302539490	5.1581892431113100	2.0895585939276200	-0.0403355309750908	0.4676941813808770	2.1957043521159300	0.5709628121260120	3.4985773596588700	2.2844789993718800	-2.3018707281465000	-3.9218916576391500	1.0112833397125500	1.6130497101530400	1.9432498320678600	0.6517097566420250	1.8708886839458600	-3.3192934523218800	0.2974516885094880	1.9496516441710800	0.7576624796003960	-3.3192934523218800	-1.2339996977722600	4.3554174703385200	1.9686883807517000	-2.4289768283769600	-1.2932376381977100	1.5214761790891800	0.7721828214681890	1.8088596404513400	2.5306533607424500	-0.5170836561979120	-0.1455776941475180	4.2347938267026300	-1.0696161246844700	-0.9220615501531300	3.1716510377016300	3.0488204951011900	-0.5170836561979120	1.0112833397125500	-2.4289768283769600	2.0243362864716800	2.2743140385315200	-3.3192934523218800	-0.5894912082077860	0.9865912444985410	-2.3018707281465000	0.8007922952640520	0.9989901179026850	-4.3547831135111200	2.1295792249740700	7.5047225519143100	1.2056752788498300	0.1495867109411110	2.9848063916085100	0.4676941813808770	1.5470327334898400	3.1578941492547200	-4.3547831135111200	1.1841192190887700	0.5202523002801440	0.4676941813808770	-1.4195512153928200	0.5709628121260120	CTR	CTR001
1.5068746459334800	-1.7858655647575500	-4.3547831135111200	1.7154561739963100	2.6595125414068900	-0.9128639662214200	-1.0866674965987500	2.5148484124291700	0.7626297971854820	-3.4890436590583400	0.6000171592524180	2.8363379183070000	0.2801545038359730	-4.3547831135111200	-1.0866674965987500	7.3919236717929800	1.9054148887928100	-0.0692956450599585	2.4205320930200500	-1.7858655647575500	-4.3547831135111200	-1.1495885693924100	-1.2153794945305500	-3.4890436590583400	-0.2996572981311650	1.6054359815992600	1.8094302571669900	-3.4890436590583400	-1.3567096393771400	-3.4890436590583400	-0.1000367383533160	3.4855597545049700	0.6190171929051400	1.6887276619579100	-1.0263763356366100	0.2066969679856910	4.9284206828368300	0.6926097414149380	0.3271272831559230	1.2869151943183200	3.8334281810756100	0.6190171929051400	0.2801545038359730	3.0403880565739600	-2.1220516173445200	0.7454407956317350	-2.9517625680822400	0.0752904162404310	-1.3567096393771400	-3.8579253435250600	4.6348745238512300	0.9839666342027100	3.1522198550430200	2.5695906764528500	0.6562826650812370	-1.5134035399230800	0.8456307800825750	-0.2644096458893060	1.6337375533433700	1.8582206757095800	-0.1635566876909250	3.9087060768719200	3.2560030659091700	2.2420753499400700	-2.5611700533146100	2.1858428512993700	1.4759436064261200	2.3932004952163800	1.6887276619579100	-0.4499475703433540	0.3500523285657700	0.3038320586834780	-3.4890436590583400	-1.6892135797586700	0.0475092443912839	-1.5986321397923100	-4.3547831135111200	0.8456307800825750	-3.1955348951541200	3.0956927093051900	-1.0263763356366100	1.4228709394063700	0.2066969679856910	1.8011356553414700	-1.1495885693924100	0.9985494105302550	3.1844650720381700	-4.3547831135111200	1.6337375533433700	4.0431474606696800	0.4804416746992260	0.7280445235745420	2.9381901484048300	-2.9517625680822400	-3.8579253435250600	-2.5611700533146100	-2.2541102657789500	2.1730434021889500	0.9393124631832130	0.7454407956317350	2.1794573211299800	1.1629304321593400	CTR	CTR002
1.5569501262613000	-2.6873294269433200	1.6576695161711200	0.7545202403686930	2.3599892204487600	1.2692904545178800	-1.3611249830960400	1.7242099628128100	2.4967874787670200	-1.9344168665977800	-1.2114673850868400	1.0347440694790800	-1.6194798068870300	-4.3547831135111200	-2.8999609970717500	1.7878162429007800	-0.1184755032872440	-2.5020485713572200	3.3196798118098400	-3.1494402148996200	-1.8216245012142100	1.6281850649308200	-0.4973480700167700	-1.8216245012142100	-2.6873294269433200	2.1684517206480000	-1.2114673850868400	-2.8999609970717500	-1.6194798068870300	1.5038246662593200	-1.0758857434131200	-0.8378393938987050	-0.1184755032872440	2.1056544318145100	-2.0567811700916500	1.8740773737425000	-0.7320894001971100	2.1955076242796800	0.0090054611081071	1.5464803847856300	3.0757607500855800	0.3593414962336540	1.6865634402860400	-0.0533274027580392	-3.1494402148996200	0.8597486610346050	-1.9344168665977800	0.4961983626103530	-1.2843564670281100	-3.8334238645929800	0.0687563520276994	0.5600474542181110	1.2174347034483900	-4.3547831135111200	0.8765640218118280	-2.0567811700916500	-0.3336817456040190	-4.3547831135111200	1.9554705059276000	-1.5281234674685900	-0.6819859683893780	-0.2583226105574420	3.7104613646579000	-1.9344168665977800	-1.0125918061189800	0.7545202403686930	0.2344569818024720	4.5979832826257900	-2.5020485713572200	-0.7320894001971100	-1.6194798068870300	-0.1521870470145790	-0.6335643373020160	-3.4512713787618300	-4.3547831135111200	-0.7320894001971100	-4.3547831135111200	-0.4546581716557970	-2.5020485713572200	-2.1904939512212900	-1.1420844380208500	-0.0533274027580392	-0.5413397983352300	1.5569501262613000	2.0622176808850200	1.3437384104600900	-2.1904939512212900	2.0021896430561600	1.3069946000859500	3.6432687002894100	1.0644005323630300	-0.2220695607403220	2.4070447192133900	-2.1904939512212900	-4.3547831135111200	1.4820143453715400	1.0044651621063200	1.0644005323630300	0.8765640218118280	0.5390768359822330	-3.1494402148996200	0.1539843021353800	CTR	CTR003
0.1652439670337430	-2.1140746037864600	-2.9454576770776600	-1.2063997322473000	1.9460376617362200	1.3436014998752400	-1.2753909502845200	1.3664266717389700	3.1913437046477000	2.0624381851601200	0.3823631200551720	-1.2753909502845200	1.8761843790878000	1.4219579867776900	-2.9454576770776600	3.4375467683365400	-0.9593440435528210	-2.9454576770776600	-4.3547831135111200	-2.1140746037864600	1.2849068385964000	-1.6806794350256200	0.3368594224075490	0.1652439670337430	-2.1140746037864600	0.3368594224075490	1.6343305714181900	-3.8549679855871900	-2.2463393451991500	-1.7774417333896700	-1.5046867556550600	-0.6535736236438060	-1.9929239524162900	5.6569397565828300	-1.9929239524162900	-2.3919652093647000	4.9222540847064400	1.0929723500804200	-3.1899343832894600	1.7254312838616600	0.8873955640198980	-4.3547831135111200	0.2413059377249460	-0.6083660136078370	-0.5219907754331450	0.9938425705445700	-2.9454576770776600	0.9491805604957970	-1.0172558681527900	-3.8549679855871900	1.0653377110208700	0.8228457077476070	-0.1868370496050110	-2.2463393451991500	2.6649639551077100	-0.8500599196379780	-0.4404960623311770	0.7202597986739830	2.1439622064821900	-1.5900011150725800	-3.4844659788874900	-0.4806680629276960	3.5859305344774400	-1.5900011150725800	-1.8811634998431300	-0.7002437915477300	1.4110214064440500	4.3608864387149900	2.0969680668089300	0.0288211632480809	-1.2063997322473000	2.6464328808219900	-2.1140746037864600	-2.7364684443969300	-4.3547831135111200	-1.9929239524162900	-0.1539838443631730	-0.3262849477095720	0.8554816214281910	0.6098170599559700	-1.3478478271237100	2.5450360330403800	-0.2901391192950300	2.2335933428090800	1.2849068385964000	-0.2204558598316270	0.7894543999210720	0.3823631200551720	3.0327259552622900	3.8312651369612300	0.3368594224075490	-4.3547831135111200	3.0219839818541300	0.6660950127332080	0.0288211632480809	0.2898736303174730	-0.1539838443631730	4.1185642228625600	0.3597906664447570	0.4264753719444600	-2.1140746037864600	0.7202597986739830	CTR	CTR004
0.8904418388814400	-1.6642759359906000	0.1838331821427260	0.9681225889116200	4.1125070206241900	-1.9772528857869300	-1.4072399637777100	-1.6642759359906000	2.2590183707871200	-0.5903741418729440	0.4010699309967300	-1.1232081953290500	1.7794718036311000	0.5499707539439390	-1.9772528857869300	1.6440207216671900	-0.0412406596932132	0.4667748308194140	0.1575456970775750	-0.1356031012428200	-4.3547831135111200	2.1631794308298100	-1.1232081953290500	-1.4072399637777100	-2.7233379587779100	-0.4625542563215380	-1.9772528857869300	-3.4756319670177200	-0.6356275747148750	-3.8492514905908600	0.1838331821427260	-1.9772528857869300	-1.1232081953290500	-4.3547831135111200	0.4452039860713910	-0.2365721511559120	1.7178400074836200	2.2340773642363900	-2.7233379587779100	1.2919160633228500	1.8712969475635500	-0.1034582790550690	-1.5734130225332700	-0.4223460773563230	-4.3547831135111200	1.4518935057309400	-2.5400775243317600	3.1881226425766000	-4.3547831135111200	-3.8492514905908600	0.4880278987465470	2.4169541809491700	2.3546820331170900	-1.9772528857869300	-4.3547831135111200	-0.7805839601306040	0.0473268995133923	0.0756810187857486	1.8135428129940400	-1.3308201409238500	-4.3547831135111200	0.0184043295980410	2.7161165617970800	-1.8652118471949400	-1.2582454657433800	-0.9417487041220870	2.4114028480400100	2.2086975863364700	-2.9333117349332100	-0.1356031012428200	-2.5400775243317600	-0.6356275747148750	-2.7233379587779100	-1.6642759359906000	1.3626604283040000	1.6056445620040400	-4.3547831135111200	-0.2365721511559120	-2.5400775243317600	1.9499876127354600	-1.5734130225332700	-4.3547831135111200	1.5460956350473700	1.6534573534358000	-1.0601514583808800	-0.1356031012428200	2.1631794308298100	2.1958382800760500	2.8411283914758100	3.0627047815450400	1.5860667601522100	0.5499707539439390	4.5815251577659800	-0.8860025833307530	1.0273895468721100	2.4659777375970200	-2.0987333527088000	-1.1232081953290500	0.0184043295980410	0.1034886022984550	-0.6356275747148750	0.8251377853239980	CTR	CTR005
0.5534676833689390	-1.8092966319849700	-2.8904856126590500	-2.0449072131351200	2.0547119460317400	1.5399478079041100	1.6228402706498800	2.0397051253030300	2.2169248936207200	-3.8288919487344700	0.6942837429472460	-1.5153237720746200	-1.7045074189454700	1.5184585315651900	-0.9384703879795050	2.0915599466777800	-1.5153237720746200	-2.4912663660990000	-4.3547831135111200	-0.2815098157004220	-0.9384703879795050	2.0547119460317400	5.3941033173410900	-1.0625234909450200	-4.3547831135111200	0.6749892900171390	-1.9222974798964300	-3.4443226004392400	-0.1381026006315640	-3.8288919487344700	-1.1287939207239600	-3.4443226004392400	0.2487306527605510	-0.6197987452785200	0.5951226387774310	-0.6197987452785200	4.1489396000982500	2.4504489623087900	0.3736662156453900	6.2009502505075800	4.8268321062510800	-1.6068168084067400	0.3249824548138160	2.6365019152046100	0.1682226575807450	3.3917569387486800	-2.1789131478055700	2.5277723579874200	0.1119411879366890	-3.8288919487344700	3.1300654879310900	2.1556037116225400	2.0842652531622000	1.4856122660884800	1.6723292068014400	-3.1409891164795900	-0.4407614948585780	-4.3547831135111200	-3.8288919487344700	-1.0625234909450200	-2.3266528933772000	0.2487306527605510	3.2259896991570900	-1.6068168084067400	-0.9991639798578220	0.5105741744401020	4.4148050674815600	1.9054214317835200	2.2693271194874100	-1.0625234909450200	-1.2712317380114600	-0.3992704593019270	-3.1409891164795900	0.9403732459793130	0.3736662156453900	0.2487306527605510	0.2745983135722060	0.6155076150630190	-1.7045074189454700	2.6011614612953400	-0.9384703879795050	2.5060995832665500	-0.6682587426950110	1.3823330759949100	0.7321153619833990	1.6527368727023400	1.0492798291056800	1.2187491313159900	2.9887573292565800	3.8828509825701700	1.8376265347862600	0.7133235556635960	2.9248531526612900	0.2487306527605510	0.7506655398200640	-0.6682587426950110	1.4406205772158700	1.6328748000828200	0.4663661955420080	1.4520007228207600	1.8887690312269500	1.7012276814398200	CTR	CTR006
0.3726796301047760	2.2729363670993900	0.1531907780523620	-0.5561372943455770	1.1962673844736300	1.5308116057882300	0.8820116064329360	2.8396982660044000	2.2224771351610700	-0.3899057716007760	0.4796713220365450	1.1751968707747800	-4.3547831135111200	-4.3547831135111200	0.6724406843554040	1.0649652239717400	1.3451900901257700	-1.3301715386230200	5.4220299620322100	-2.1102713537704300	-1.0565521143705400	2.1965698896384600	-1.0075463883384600	-2.3336618764367000	1.0989279680524600	0.0643023454000638	0.5468307134526060	-3.9326707886831600	-0.7440474659421760	-1.8291073735044900	1.9583558613153400	3.2755567757421600	0.3910717145534230	-0.2408642844060290	-2.3336618764367000	-0.3588402223448810	-0.2986466585324800	1.5224935639062200	0.4092322773965120	0.1956621837890510	3.3290012412095600	3.5332429663341900	0.1531907780523620	-0.4216550040084580	-2.9221231796909800	0.1314768155342320	-2.0103366329522800	0.2966728913534320	-0.5918121702904490	3.6618855235953400	0.7168611656900510	1.9521757551537100	2.1965698896384600	2.0068661732388200	1.1321095434388600	-3.3406679873792500	0.0411973440355061	-0.0304244340317972	-2.4598282736264800	-1.4560193754392400	-1.5233147195567500	-0.6659227375945050	4.2619527448828500	1.9459690611925700	-1.5233147195567500	1.8823877227107100	0.6573246345344210	0.4092322773965120	1.9145286270474500	0.4271670750857120	-2.5980947852193400	-0.1853073455676500	-0.2408642844060290	1.4541641506142400	4.2531820945975000	4.0410048961546200	-0.1057884232858550	-0.1057884232858550	-1.2144261831150300	0.2770286216415370	-0.6659227375945050	1.4628844160673300	1.4365638816663300	0.9456091628898820	1.3732149610719400	0.2966728913534320	1.3166100232803700	0.9456091628898820	2.2069886816501600	7.5077738070782900	1.8158745717933100	0.1956621837890510	2.3501708208290600	-0.6283916281231450	-0.2694662055878280	-0.0802271561371063	-0.5918121702904490	1.2476354207440300	3.8745229746152200	3.3874234025101500	0.0177162813729975	3.3146207198107700	CTR	CTR007
-1.3590739039750700	1.0485125251328000	-1.6843188794600500	-0.3049444645189500	1.7680791123005100	1.1711998160068200	-1.2651364695964800	1.9257772894758800	2.7351362734570300	0.6747319089990960	1.2368901116965000	-2.1049015157638200	-0.5599289131076280	-4.3547831135111200	-1.4595564798100200	2.0033271372748700	0.4714264391376390	-0.9407271324049950	-4.3547831135111200	1.5528224318269000	-4.3547831135111200	-0.0486528392246269	-1.6843188794600500	-3.7350095218803900	0.6508312270378010	2.0405928728410200	3.1729193264714900	-3.7350095218803900	1.4177202089862800	-3.7350095218803900	0.1348471923100050	2.8962806660463700	0.8736936292331620	2.5729077823257000	-1.0938324734009900	-0.4524698153149370	1.4318141680035100	1.9357020715143100	-2.4738351028532800	1.6644617134680200	3.1346564676042200	3.8864293506924400	0.2976190847452720	-0.0883296377827225	-1.1769434081101500	0.4984624870458250	-2.1049015157638200	4.0461226127754200	-1.0938324734009900	-3.7350095218803900	1.9057205189434100	2.2539392413386900	2.8339657739197000	0.9144139289907280	2.0220803264357800	-2.4738351028532800	0.8941974414702070	0.2346965099847680	1.5910034952190000	-3.7350095218803900	-2.2776070987278900	-0.3049444645189500	7.3001037129812300	-2.2776070987278900	-1.5675650361129400	0.8736936292331620	5.0576849617945500	4.4715082903103600	2.1035777249075900	-3.7350095218803900	-1.5675650361129400	0.5250011864906960	-1.1769434081101500	-0.6760409326485630	2.7351362734570300	-0.6168171116331300	-0.0100380834598965	0.0275700065781417	-1.8113599591606300	-0.6760409326485630	0.2976190847452720	1.8332410559250900	-0.0100380834598965	2.1890382987953600	0.4157851973521430	-4.3547831135111200	0.4984624870458250	-4.3547831135111200	1.8010279475473500	7.5921023887629400	0.4714264391376390	-3.3028764793747500	4.9331724392872300	-2.7010186428686000	0.6018081599593080	1.6644617134680200	-0.2143599112241580	1.1542990083963800	-1.0938324734009900	-0.2589413469175050	-3.7350095218803900	-1.8113599591606300	CTR	CTR009
1.6561274077727100	-2.0980987661290000	-4.3547831135111200	2.4441025683202500	2.1156060791888000	1.1559018028902100	-0.4864806979525270	2.6016541819929000	2.6016541819929000	1.6219075517167900	0.7112502769364860	4.3109085594177400	1.3771898005836100	-4.3547831135111200	-1.5379232390944500	2.6533929821602400	0.0133132663904218	-1.0228764585050400	0.4632604889149160	1.5140905548930800	-4.3547831135111200	-1.0228764585050400	-1.5379232390944500	-3.5426678875666900	-2.0980987661290000	0.3838036959172210	0.6783279900453660	5.1456308069587600	-1.0228764585050400	-3.5426678875666900	1.6729376938710300	-3.5426678875666900	-3.5426678875666900	0.7749232503716460	-1.2575367082730200	-2.6466614616588100	4.8602409094668600	-0.5631435340417310	-2.0980987661290000	2.7516162121680000	4.8620744794023100	0.4240790361574440	-1.2575367082730200	2.8874476245784500	0.0651712130527864	4.0560791974702700	-1.5379232390944500	3.8862835910777400	-4.3547831135111200	-3.5426678875666900	0.3423716302545480	-0.3443902741031560	1.6895543603658700	1.1796218506404200	-4.3547831135111200	-2.6466614616588100	-0.0404784496612692	0.7434380089298500	0.9227996710440250	-1.1354407773075600	-1.5379232390944500	0.5747981404250190	4.3348731213042300	1.5140905548930800	-1.2575367082730200	0.0133132663904218	1.4570017761707800	0.6783279900453660	-3.5426678875666900	0.9779519811446010	-0.4864806979525270	-0.3443902741031560	-2.3464628612051900	-0.6441098800720850	-1.2575367082730200	-0.5631435340417310	-4.3547831135111200	0.7112502769364860	-1.0228764585050400	-1.8862772299822600	-0.6441098800720850	0.9506393599682810	0.0133132663904218	-0.4136868893835190	-1.5379232390944500	-3.5426678875666900	-1.5379232390944500	-4.3547831135111200	1.4953108538001900	2.3108263675865400	-0.1544806040734400	-2.6466614616588100	2.9713801591233900	-2.0980987661290000	-4.3547831135111200	-0.0404784496612692	1.9040821624857900	-2.0980987661290000	0.8654548678790960	0.3838036959172210	-0.9184627144656840	1.3142927679945300	CTR	CTR010
0.7467335741271200	-1.3382706525245800	-4.3547831135111200	0.8612705400456080	3.8162919119598600	1.9875693618306300	-0.1831745652276310	-4.3547831135111200	2.4013137027377600	2.0492798544508300	-0.0738687014462253	1.9231008234060500	-4.3547831135111200	-4.3547831135111200	-1.9610225303340800	2.5958388734171900	-1.2170665475457400	-2.4148659326929100	1.3075543919751100	-1.6163022388080100	-1.6163022388080100	-0.9047032873181220	-0.8139950328706320	2.2199966427183600	1.0662157393378900	2.5453339252526100	3.7803493698200500	-3.5814542495535900	-3.5814542495535900	0.4861409581845760	1.0899019474921300	2.8177466934131500	0.2542566324615850	2.0850776082746200	-1.6163022388080100	-1.3382706525245800	-0.8139950328706320	-1.7783907696806200	-1.3382706525245800	2.1983682516091200	4.2486108693827400	4.0961429526639700	-1.6163022388080100	-0.5717704455590790	-0.7286541772064080	-0.0221722378793940	-2.7097145720121800	1.2456355227937900	-1.2170665475457400	-3.5814542495535900	1.6950051773322300	5.2454373756473700	1.1587130128225700	-4.3547831135111200	1.2243909247308900	1.3075543919751100	-0.5717704455590790	-4.3547831135111200	-0.6480808501966190	1.6950051773322300	-2.4148659326929100	1.0662157393378900	3.3946246725127200	-2.1701710635630800	-1.4705991146024900	0.5894559762543930	1.3075543919751100	2.1764106737357800	-0.3644281285012810	-2.1701710635630800	-1.4705991146024900	-0.5717704455590790	-3.0807194277503700	-4.3547831135111200	4.3599519807737900	0.2117087500164020	0.2955855586812470	-1.1052606119927400	-2.1701710635630800	3.9484899529837200	0.3357634316976740	4.0516035453142400	-0.0738687014462253	0.8612705400456080	2.5623661147867300	-4.3547831135111200	0.6858642050240210	-4.3547831135111200	-0.1831745652276310	4.3888835160971900	-1.3382706525245800	-3.0807194277503700	4.5340892985548600	-1.6163022388080100	-0.4992944594678400	4.1730046787960200	-0.7286541772064080	-0.4992944594678400	2.1428346924005700	1.1809395279808500	-3.0807194277503700	1.5316485696211500	CTR	CTR012
